"Daily Mean data	    supplied by UK-air on 05/01/2026",,,,,,,,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,,,,,,,,
,Camden Kerbside,,London Bexley,,London Bloomsbury,,London Eltham,,London Harlington,,London Hillingdon,,London Honor Oak Park,,London Marylebone Road,,London N. Kensington,,London Teddington Bushy Park,,London Westminster,
Latitude,51.544233,,51.46603,,51.52229,,51.45258,,51.48879,,51.49633,,51.449674,,51.52253,,51.52105,,51.425286,,51.49467,
Longitude,-0.175228,,0.184806,,-0.125889,,0.070766,,-0.441614,,-0.460861,,-0.037418,,-0.154611,,-0.213419,,-0.345606,,-0.131931,
Site Type,Urban Traffic,,Suburban Background,,Urban Background,,Suburban Background,,Urban Industrial,,Urban Background,,Urban Background,,Urban Traffic,,Urban Background,,Urban Background,,Urban Background,
Zone,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,,Greater London,
Agglomeration,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,,Greater London Urban Area,
Local Authority,Camden,,Bexley,,Camden,,Greenwich,,Hillingdon,,Hillingdon,,Lewisham,,Westminster,,Kensington,,Richmond,,Westminster,
Date,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2023/4/9,17,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2023/4/10,7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),15,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023/4/11,5,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023/4/12,6,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),2,V ugm-3 (BAM)
2023/4/13,5,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/4/14,6,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),3,V ugm-3 (BAM)
2023/4/15,13,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023/4/16,12,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/4/17,17,V ugm-3 (BAM),15,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2023/4/18,17,V ugm-3 (BAM),18,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),18,V ugm-3 (BAM),16,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2023/4/19,16,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),16,V ugm-3 (BAM),15,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2023/4/20,9,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/4/21,19,V ugm-3 (BAM),19,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2023/4/22,26,V ugm-3 (BAM),21,V ugm-3 (Ref.eq),22,V ugm-3 (Ref.eq),17,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),21,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),22,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2023/4/23,8,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023/4/24,11,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/4/25,9,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023/4/26,10,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/4/27,20,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),20,V ugm-3 (BAM),16,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),17,V ugm-3 (BAM)
2023/4/28,8,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/4/29,16,V ugm-3 (BAM),15,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),13,V ugm-3 (BAM)
2023/4/30,19,V ugm-3 (BAM),19,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),17,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),21,V ugm-3 (BAM),18,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),16,V ugm-3 (BAM)
2023/5/1,9,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/2,8,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/3,11,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/5/4,16,V ugm-3 (BAM),18,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2023/5/5,6,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/6,8,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/7,9,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/8,7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/9,6,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),3,V ugm-3 (Ref.eq),3,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/5/10,7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/11,7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/12,10,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023/5/13,12,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2023/5/14,14,V ugm-3 (BAM),17,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2023/5/15,7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),4,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),4,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/5/16,9,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/17,11,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/5/18,11,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/5/19,12,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023/5/20,10,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023/5/21,8,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/22,9,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/5/23,8,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/5/24,12,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/5/25,12,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/5/26,11,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/5/27,12,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),13,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
2023/5/28,10,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),11,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/5/29,8,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),8,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (BAM)
2023/5/30,6,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023/5/31,6,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/6/1,7,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2023/6/2,7,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),No data,V ugm-3 (BAM)
2023/6/3,10,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),10,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (BAM)
2023/6/4,7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (BAM)
2023/6/5,7,V ugm-3 (BAM),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/6/6,7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),5,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),7,V ugm-3 (BAM),6,V ugm-3 (Ref.eq),6,V ugm-3 (Ref.eq),4,V ugm-3 (BAM)
2023/6/7,10,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (BAM)
2023/6/8,9,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),7,V ugm-3 (Ref.eq),8,V ugm-3 (Ref.eq),9,V ugm-3 (BAM),8,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),7,V ugm-3 (BAM)
2023/6/9,13,V ugm-3 (BAM),15,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),15,V ugm-3 (BAM),13,V ugm-3 (Ref.eq),14,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2023/6/10,18,V ugm-3 (BAM),20,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),19,V ugm-3 (BAM),16,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),15,V ugm-3 (BAM)
2023/6/11,19,V ugm-3 (BAM),24,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),23,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),18,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),19,V ugm-3 (BAM)
2023/6/12,20,V ugm-3 (BAM),32,V ugm-3 (Ref.eq),19,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),17,V ugm-3 (Ref.eq),16,V ugm-3 (Ref.eq),21,V ugm-3 (Ref.eq),24,V ugm-3 (BAM),20,V ugm-3 (Ref.eq),18,V ugm-3 (Ref.eq),22,V ugm-3 (BAM)
2023/6/13,13,V ugm-3 (BAM),14,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),No data,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),13,V ugm-3 (Ref.eq),12,V ugm-3 (Ref.eq),17,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),15,V ugm-3 (Ref.eq),12,V ugm-3 (BAM)
2023/6/14,13,V ugm-3 (BAM),11,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),10,V ugm-3 (Ref.eq),11,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/6/15,14,V ugm-3 (BAM),12,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),14,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),10,V ugm-3 (BAM)
2023/6/16,12,V ugm-3 (BAM),13,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),12,V ugm-3 (BAM),9,V ugm-3 (Ref.eq),10,V ugm-3 (Ref.eq),11,V ugm-3 (BAM)
